"Event","Date","White","Black","Result","WhiteElo","BlackElo"
"8th Sharjah Masters B",2025-05-20,"Schekachikhin,Maksim","Mayank,Chakraborty","1/2-1/2",2364,2436
"8th Sharjah Masters B",2025-05-20,"Burmakin,V","Zhang,Di","1/2-1/2",2435,2410
"8th Sharjah Masters B",2025-05-20,"Levin,Ev","Aydin,Gulenay","1-0",2453,2240
"8th Sharjah Masters B",2025-05-20,"Garifullina,Leya","Zia,Tahsin Tajwar","1/2-1/2",2467,2374
"8th Sharjah Masters B",2025-05-20,"Ritviz,P","Wang,Shixu B","0-1",2362,2462
"8th Sharjah Masters B",2025-05-20,"Azarya,J","Mahdavi,Reza","0-1",2364,2445
"8th Sharjah Masters B",2025-05-20,"Meng,Yihan","Bharadia Yash","1-0",2443,2355
"8th Sharjah Masters B",2025-05-20,"Sharipov,Davron","Shyam,N","1/2-1/2",2269,2430
"8th Sharjah Masters B",2025-05-20,"Umarov,Mukhammadrizo","Ahmad,Al Khatib","1-0",1942,2283
"8th Sharjah Masters B",2025-05-20,"Tarigan,Gilbert Elroy","Akshat,Kh","1-0",2415,2335
"8th Sharjah Masters B",2025-05-20,"Mkrtchyan,Mariam","Liyanage,Ranindu Dilshan","1/2-1/2",2292,2387
"8th Sharjah Masters B",2025-05-20,"Poormosavi,Seyed Kian","Abdulkarimli,Eljan","1-0",2379,2173
"8th Sharjah Masters B",2025-05-21,"Wang,Shixu B","Burmakin,V","1/2-1/2",2462,2435
"8th Sharjah Masters B",2025-05-21,"Zhang,Di","Levin,Ev","1/2-1/2",2410,2453
"8th Sharjah Masters B",2025-05-21,"Mahdavi,Reza","Tarigan,Gilbert Elroy","1-0",2445,2415
"8th Sharjah Masters B",2025-05-21,"Raahul,V S","Meng,Yihan","1/2-1/2",2378,2443
"8th Sharjah Masters B",2025-05-21,"Mayank,Chakraborty","Poormosavi,Seyed Kian","1-0",2436,2379
"8th Sharjah Masters B",2025-05-21,"Harshavardhan,G B","Schekachikhin,Maksim","1/2-1/2",2441,2364
"8th Sharjah Masters B",2025-05-21,"Tissir,M","Ayush,Sharma","1/2-1/2",2320,2478
"8th Sharjah Masters B",2025-05-21,"Prraneeth,Vuppala","Yurasov,Matfey","1/2-1/2",2474,2354
"8th Sharjah Masters B",2025-05-21,"Ahmad,Al Khatib","Elnemr,Mohamed","1/2-1/2",2283,1937
"8th Sharjah Masters B",2025-05-21,"Aydin,Gulenay","Garifullina,Leya","0-1",2240,2467
"8th Sharjah Masters B",2025-05-21,"Borisova,Ekaterina","Jiang,Haochen","1/2-1/2",2233,2439
"8th Sharjah Masters B",2025-05-21,"Shyam,N","Vasilkov,Nikolay","1/2-1/2",2430,2201
"8th Sharjah Masters B",2025-05-22,"Mayank,Chakraborty","Mahdavi,Reza","1-0",2436,2445
"8th Sharjah Masters B",2025-05-22,"Garifullina,Leya","Zhang,Di","1-0",2467,2410
"8th Sharjah Masters B",2025-05-22,"Schekachikhin,Maksim","Wang,Shixu B","1/2-1/2",2364,2462
"8th Sharjah Masters B",2025-05-22,"Levin,Ev","Raahul,V S","1/2-1/2",2453,2378
"8th Sharjah Masters B",2025-05-22,"Meng,Yihan","Liyanage,Ranindu Dilshan","1-0",2443,2387
"8th Sharjah Masters B",2025-05-22,"Burmakin,V","Ayush,Sharma","1/2-1/2",2435,2478
"8th Sharjah Masters B",2025-05-22,"Mkrtchyan,Mariam","Prraneeth,Vuppala","1/2-1/2",2292,2474
"8th Sharjah Masters B",2025-05-22,"Davudov,Tunar","Harshavardhan,G B","1/2-1/2",2279,2441
"8th Sharjah Masters B",2025-05-22,"Aryan Goyal","Ahmad,Al Khatib","0-1",1931,2283
"8th Sharjah Masters B",2025-05-22,"Jiang,Haochen","Tissir,M","1/2-1/2",2439,2320
"8th Sharjah Masters B",2025-05-22,"Vihaan Dumir","Shyam,N","1/2-1/2",2191,2430
"8th Sharjah Masters B",2025-05-22,"Tarigan,Gilbert Elroy","Kanter,E","1-0",2415,2309
"8th Sharjah Masters B",2025-05-23,"Zhang,Di","Mayank,Chakraborty","1/2-1/2",2410,2436
"8th Sharjah Masters B",2025-05-23,"Wang,Shixu B","Meng,Yihan","1/2-1/2",2462,2443
"8th Sharjah Masters B",2025-05-23,"Zia,Tahsin Tajwar","Levin,Ev","1-0",2374,2453
"8th Sharjah Masters B",2025-05-23,"Mahdavi,Reza","Schekachikhin,Maksim","1-0",2445,2364
"8th Sharjah Masters B",2025-05-23,"Bharadia Yash","Burmakin,V","0-1",2355,2435
"8th Sharjah Masters B",2025-05-23,"Chubakov,Sultan","Tarigan,Gilbert Elroy","0-1",2271,2415
"8th Sharjah Masters B",2025-05-23,"Umarov,Bekhruz","Poormosavi,Seyed Kian","0-1",2119,2379
"8th Sharjah Masters B",2025-05-23,"Raahul,V S","Sharipov,Davron","1/2-1/2",2378,2269
"8th Sharjah Masters B",2025-05-23,"Ahmad,Al Khatib","Rashed Abubaker,Alhemeiri","1-0",2283,1840
"8th Sharjah Masters B",2025-05-23,"Plotnikov,Boris","Garifullina,Leya","1-0",2056,2467
"8th Sharjah Masters B",2025-05-23,"Ayush,Sharma","Davudov,Tunar","0-1",2478,2279
"8th Sharjah Masters B",2025-05-23,"Prraneeth,Vuppala","Vasilkov,Nikolay","1-0",2474,2201
"8th Sharjah Masters B",2025-05-24,"Meng,Yihan","Mayank,Chakraborty","0-1",2443,2436
"8th Sharjah Masters B",2025-05-24,"Poormosavi,Seyed Kian","Mahdavi,Reza","0-1",2379,2445
"8th Sharjah Masters B",2025-05-24,"Burmakin,V","Plotnikov,Boris","1-0",2435,2056
"8th Sharjah Masters B",2025-05-24,"Tarigan,Gilbert Elroy","Zhang,Di","1/2-1/2",2415,2410
"8th Sharjah Masters B",2025-05-24,"Zia,Tahsin Tajwar","Prraneeth,Vuppala","0-1",2374,2474
"8th Sharjah Masters B",2025-05-24,"Mkrtchyan,Mariam","Wang,Shixu B","0-1",2292,2462
"8th Sharjah Masters B",2025-05-24,"Sharipov,Davron","Harshavardhan,G B","0-1",2269,2441
"8th Sharjah Masters B",2025-05-24,"Jiang,Haochen","Raahul,V S","1/2-1/2",2439,2378
"8th Sharjah Masters B",2025-05-24,"Jagreet Misra","Ahmad,Al Khatib","0-1",1999,2283
"8th Sharjah Masters B",2025-05-24,"Davudov,Tunar","Beydullayeva,Govhar","1/2-1/2",2279,2394
"8th Sharjah Masters B",2025-05-24,"Levin,Ev","Tissir,M","1-0",2453,2320
"8th Sharjah Masters B",2025-05-24,"Popovic,Milo2","Shyam,N","1/2-1/2",2334,2430
"8th Sharjah Masters B",2025-05-25,"Mayank,Chakraborty","Burmakin,V","1/2-1/2",2436,2435
"8th Sharjah Masters B",2025-05-25,"Mahdavi,Reza","Harshavardhan,G B","1/2-1/2",2445,2441
"8th Sharjah Masters B",2025-05-25,"Prraneeth,Vuppala","Tarigan,Gilbert Elroy","1/2-1/2",2474,2415
"8th Sharjah Masters B",2025-05-25,"Wang,Shixu B","Zhang,Di","0-1",2462,2410
"8th Sharjah Masters B",2025-05-25,"Schekachikhin,Maksim","Levin,Ev","1/2-1/2",2364,2453
"8th Sharjah Masters B",2025-05-25,"Plotnikov,Boris","Meng,Yihan","0-1",2056,2443
"8th Sharjah Masters B",2025-05-25,"Bharadia Yash","Jiang,Haochen","1-0",2355,2439
"8th Sharjah Masters B",2025-05-25,"Beydullayeva,Govhar","Zia,Tahsin Tajwar","1/2-1/2",2394,2374
"8th Sharjah Masters B",2025-05-25,"Ahmad,Al Khatib","Vismay Sachar","1-0",2283,2002
"8th Sharjah Masters B",2025-05-25,"Liyanage,Ranindu Dilshan","Davudov,Tunar","1/2-1/2",2387,2279
"8th Sharjah Masters B",2025-05-25,"Raahul,V S","Poormosavi,Seyed Kian","1-0",2378,2379
"8th Sharjah Masters B",2025-05-25,"Shyam,N","Chubakov,Sultan","1-0",2430,2271
"Chess.com Classic Winners",2025-05-20,"Abdusattorov,Nodirbek","Lazavik,Denis","1/2-1/2",2771,2577
"Chess.com Classic Winners",2025-05-20,"Carlsen,M","Duda,J","1-0",2837,2739
"Chess.com Classic Winners",2025-05-20,"Ding Liren","Praggnanandhaa,R","0-1",2734,2758
"Chess.com Classic Winners",2025-05-20,"Gukesh,D","Fedoseev,Vl3","1-0",2787,2739
"Chess.com Classic Winners",2025-05-20,"Nakamura,Hi","Aronian,L","1/2-1/2",2804,2747
"Chess.com Classic Winners",2025-05-20,"Nepomniachtchi,I","Erigaisi,Arjun","1/2-1/2",2757,2782
"Chess.com Classic Winners",2025-05-20,"Vachier Lagrave,M","Caruana,F","1/2-1/2",2723,2776
"Chess.com Classic Winners",2025-05-20,"Wei Yi","Artemiev,V","1/2-1/2",2758,2679
"Chess.com Classic Winners",2025-05-20,"Aronian,L","Nakamura,Hi","0-1",2747,2804
"Chess.com Classic Winners",2025-05-20,"Artemiev,V","Wei Yi","0-1",2679,2758
"Chess.com Classic Winners",2025-05-20,"Caruana,F","Vachier Lagrave,M","1/2-1/2",2776,2723
"Chess.com Classic Winners",2025-05-20,"Duda,J","Carlsen,M","1/2-1/2",2739,2837
"Chess.com Classic Winners",2025-05-20,"Erigaisi,Arjun","Nepomniachtchi,I","0-1",2782,2757
"Chess.com Classic Winners",2025-05-20,"Fedoseev,Vl3","Gukesh,D","1-0",2739,2787
"Chess.com Classic Winners",2025-05-20,"Lazavik,Denis","Abdusattorov,Nodirbek","0-1",2577,2771
"Chess.com Classic Winners",2025-05-20,"Praggnanandhaa,R","Ding Liren","0-1",2758,2734
"Chess.com Classic Winners",2025-05-20,"Abdusattorov,Nodirbek","Lazavik,Denis","1/2-1/2",2771,2577
"Chess.com Classic Winners",2025-05-20,"Carlsen,M","Duda,J","1/2-1/2",2837,2739
"Chess.com Classic Winners",2025-05-20,"Ding Liren","Praggnanandhaa,R","1/2-1/2",2734,2758
"Chess.com Classic Winners",2025-05-20,"Gukesh,D","Fedoseev,Vl3","0-1",2787,2739
"Chess.com Classic Winners",2025-05-20,"Nakamura,Hi","Aronian,L","1/2-1/2",2804,2747
"Chess.com Classic Winners",2025-05-20,"Nepomniachtchi,I","Erigaisi,Arjun","0-1",2757,2782
"Chess.com Classic Winners",2025-05-20,"Vachier Lagrave,M","Caruana,F","1/2-1/2",2723,2776
"Chess.com Classic Winners",2025-05-20,"Wei Yi","Artemiev,V","1/2-1/2",2758,2679
"Chess.com Classic Winners",2025-05-20,"Aronian,L","Nakamura,Hi","1-0",2747,2804
"Chess.com Classic Winners",2025-05-20,"Artemiev,V","Wei Yi","1/2-1/2",2679,2758
"Chess.com Classic Winners",2025-05-20,"Caruana,F","Vachier Lagrave,M","0-1",2776,2723
"Chess.com Classic Winners",2025-05-20,"Duda,J","Carlsen,M","1/2-1/2",2739,2837
"Chess.com Classic Winners",2025-05-20,"Erigaisi,Arjun","Nepomniachtchi,I","1/2-1/2",2782,2757
"Chess.com Classic Winners",2025-05-20,"Fedoseev,Vl3","Gukesh,D","1-0",2739,2787
"Chess.com Classic Winners",2025-05-20,"Lazavik,Denis","Abdusattorov,Nodirbek","0-1",2577,2771
"Chess.com Classic Winners",2025-05-20,"Praggnanandhaa,R","Ding Liren","0-1",2758,2734
"Chess.com Classic Winners",2025-05-20,"Aronian,L","Nakamura,Hi","0-1",2747,2804
"Chess.com Classic Winners",2025-05-20,"Erigaisi,Arjun","Nepomniachtchi,I","1/2-1/2",2782,2757
"Chess.com Classic Winners",2025-05-20,"Abdusattorov,Nodirbek","Wei Yi","1-0",2771,2758
"Chess.com Classic Winners",2025-05-20,"Carlsen,M","Vachier Lagrave,M","1-0",2837,2723
"Chess.com Classic Winners",2025-05-20,"Nakamura,Hi","Ding Liren","1-0",2804,2734
"Chess.com Classic Winners",2025-05-20,"Nepomniachtchi,I","Fedoseev,Vl3","1-0",2757,2739
"Chess.com Classic Winners",2025-05-20,"Ding Liren","Nakamura,Hi","0-1",2734,2804
"Chess.com Classic Winners",2025-05-20,"Fedoseev,Vl3","Nepomniachtchi,I","1-0",2739,2757
"Chess.com Classic Winners",2025-05-20,"Vachier Lagrave,M","Carlsen,M","0-1",2723,2837
"Chess.com Classic Winners",2025-05-20,"Wei Yi","Abdusattorov,Nodirbek","1/2-1/2",2758,2771
"Chess.com Classic Winners",2025-05-20,"Abdusattorov,Nodirbek","Wei Yi","1-0",2771,2758
"Chess.com Classic Winners",2025-05-20,"Carlsen,M","Vachier Lagrave,M","1-0",2837,2723
"Chess.com Classic Winners",2025-05-20,"Nakamura,Hi","Ding Liren","1/2-1/2",2804,2734
"Chess.com Classic Winners",2025-05-20,"Nepomniachtchi,I","Fedoseev,Vl3","0-1",2757,2739
"Chess.com Classic Winners",2025-05-20,"Fedoseev,Vl3","Nepomniachtchi,I","0-1",2739,2757
"Chess.com Classic Winners",2025-05-20,"Fedoseev,Vl3","Nepomniachtchi,I","0-1",2739,2757
"Chess.com Classic Winners",2025-05-21,"Carlsen,M","Abdusattorov,Nodirbek","1-0",2837,2771
"Chess.com Classic Winners",2025-05-21,"Nakamura,Hi","Nepomniachtchi,I","1/2-1/2",2804,2757
"Chess.com Classic Winners",2025-05-21,"Abdusattorov,Nodirbek","Carlsen,M","1/2-1/2",2771,2837
"Chess.com Classic Winners",2025-05-21,"Nepomniachtchi,I","Nakamura,Hi","0-1",2757,2804
"Chess.com Classic Winners",2025-05-21,"Carlsen,M","Abdusattorov,Nodirbek","1/2-1/2",2837,2771
"Chess.com Classic Winners",2025-05-21,"Nakamura,Hi","Nepomniachtchi,I","0-1",2804,2757
"Chess.com Classic Winners",2025-05-21,"Abdusattorov,Nodirbek","Carlsen,M","0-1",2771,2837
"Chess.com Classic Winners",2025-05-21,"Nepomniachtchi,I","Nakamura,Hi","1/2-1/2",2757,2804
"Chess.com Classic Winners",2025-05-21,"Nakamura,Hi","Nepomniachtchi,I","1-0",2804,2757
"Chess.com Classic Winners",2025-05-21,"Carlsen,M","Nakamura,Hi","1/2-1/2",2837,2804
"Chess.com Classic Winners",2025-05-21,"Nakamura,Hi","Carlsen,M","1/2-1/2",2804,2837
"Chess.com Classic Winners",2025-05-21,"Carlsen,M","Nakamura,Hi","1-0",2837,2804
"Chess.com Classic Winners",2025-05-21,"Nakamura,Hi","Carlsen,M","0-1",2804,2837
"Chess.com Classic Winners",2025-05-23,"Carlsen,M","Vachier Lagrave,M","1-0",2837,2723
"Chess.com Classic Winners",2025-05-23,"Vachier Lagrave,M","Carlsen,M","1/2-1/2",2723,2837
"Chess.com Classic Winners",2025-05-23,"Carlsen,M","Vachier Lagrave,M","1-0",2837,2723
"Chess.com Classic Losers",2025-05-20,"Artemiev,V","Lazavik,Denis","1/2-1/2",2679,2577
"Chess.com Classic Losers",2025-05-20,"Caruana,F","Duda,J","1/2-1/2",2776,2739
"Chess.com Classic Losers",2025-05-20,"Gukesh,D","Erigaisi,Arjun","0-1",2787,2782
"Chess.com Classic Losers",2025-05-20,"Praggnanandhaa,R","Aronian,L","1-0",2758,2747
"Chess.com Classic Losers",2025-05-20,"Aronian,L","Praggnanandhaa,R","1-0",2747,2758
"Chess.com Classic Losers",2025-05-20,"Duda,J","Caruana,F","1/2-1/2",2739,2776
"Chess.com Classic Losers",2025-05-20,"Erigaisi,Arjun","Gukesh,D","1-0",2782,2787
"Chess.com Classic Losers",2025-05-20,"Lazavik,Denis","Artemiev,V","1/2-1/2",2577,2679
"Chess.com Classic Losers",2025-05-20,"Aronian,L","Praggnanandhaa,R","1-0",2747,2758
"Chess.com Classic Losers",2025-05-20,"Artemiev,V","Lazavik,Denis","1-0",2679,2577
"Chess.com Classic Losers",2025-05-20,"Duda,J","Caruana,F","0-1",2739,2776
"Chess.com Classic Losers",2025-05-21,"Caruana,F","Fedoseev,Vl3","0-1",2776,2739
"Chess.com Classic Losers",2025-05-21,"Ding Liren","Artemiev,V","0-1",2734,2679
"Chess.com Classic Losers",2025-05-21,"Vachier Lagrave,M","Erigaisi,Arjun","1-0",2723,2782
"Chess.com Classic Losers",2025-05-21,"Wei Yi","Aronian,L","1/2-1/2",2758,2747
"Chess.com Classic Losers",2025-05-21,"Aronian,L","Wei Yi","1/2-1/2",2747,2758
"Chess.com Classic Losers",2025-05-21,"Artemiev,V","Ding Liren","1/2-1/2",2679,2734
"Chess.com Classic Losers",2025-05-21,"Erigaisi,Arjun","Vachier Lagrave,M","1-0",2782,2723
"Chess.com Classic Losers",2025-05-21,"Fedoseev,Vl3","Caruana,F","1-0",2739,2776
"Chess.com Classic Losers",2025-05-21,"Vachier Lagrave,M","Erigaisi,Arjun","1-0",2723,2782
"Chess.com Classic Losers",2025-05-21,"Wei Yi","Aronian,L","1/2-1/2",2758,2747
"Chess.com Classic Losers",2025-05-21,"Artemiev,V","Fedoseev,Vl3","1/2-1/2",2679,2739
"Chess.com Classic Losers",2025-05-21,"Vachier Lagrave,M","Aronian,L","1-0",2723,2747
"Chess.com Classic Losers",2025-05-21,"Aronian,L","Vachier Lagrave,M","0-1",2747,2723
"Chess.com Classic Losers",2025-05-21,"Fedoseev,Vl3","Artemiev,V","1-0",2739,2679
"Chess.com Classic Losers",2025-05-22,"Abdusattorov,Nodirbek","Fedoseev,Vl3","1/2-1/2",2771,2739
"Chess.com Classic Losers",2025-05-22,"Nepomniachtchi,I","Vachier Lagrave,M","1/2-1/2",2757,2723
"Chess.com Classic Losers",2025-05-22,"Fedoseev,Vl3","Abdusattorov,Nodirbek","1/2-1/2",2739,2771
"Chess.com Classic Losers",2025-05-22,"Vachier Lagrave,M","Nepomniachtchi,I","1/2-1/2",2723,2757
"Chess.com Classic Losers",2025-05-22,"Fedoseev,Vl3","Abdusattorov,Nodirbek","1/2-1/2",2739,2771
"Chess.com Classic Losers",2025-05-22,"Nepomniachtchi,I","Vachier Lagrave,M","1/2-1/2",2757,2723
"Chess.com Classic Losers",2025-05-22,"Abdusattorov,Nodirbek","Vachier Lagrave,M","0-1",2771,2723
"Chess.com Classic Losers",2025-05-22,"Vachier Lagrave,M","Abdusattorov,Nodirbek","1-0",2723,2771
"Chess.com Classic Losers",2025-05-22,"Nakamura,Hi","Vachier Lagrave,M","1/2-1/2",2804,2723
"Chess.com Classic Losers",2025-05-22,"Vachier Lagrave,M","Nakamura,Hi","1-0",2723,2804
"Karpov Cup - 50 years",2025-05-21,"Matlakov,M","Radjabov,T","1/2-1/2",2626,2692
"Karpov Cup - 50 years",2025-05-21,"Grischuk,A","Svidler,P","1-0",2682,2698
"Karpov Cup - 50 years",2025-05-21,"Tomashevsky,E","Nepomniachtchi,I","1/2-1/2",2681,2757
"Karpov Cup - 50 years",2025-05-21,"Dubov,Daniil","Niemann,Hans Moke","1-0",2693,2736
"Karpov Cup - 50 years",2025-05-21,"Malakhov,V","Artemiev,V","1/2-1/2",2642,2679
"Karpov Cup - 50 years",2025-05-21,"Radjabov,T","Artemiev,V","1/2-1/2",2692,2679
"Karpov Cup - 50 years",2025-05-21,"Niemann,Hans Moke","Malakhov,V","1/2-1/2",2736,2642
"Karpov Cup - 50 years",2025-05-21,"Nepomniachtchi,I","Dubov,Daniil","1/2-1/2",2757,2693
"Karpov Cup - 50 years",2025-05-21,"Svidler,P","Tomashevsky,E","1/2-1/2",2698,2681
"Karpov Cup - 50 years",2025-05-21,"Matlakov,M","Grischuk,A","1/2-1/2",2626,2682
"Karpov Cup - 50 years",2025-05-21,"Grischuk,A","Radjabov,T","1/2-1/2",2682,2692
"Karpov Cup - 50 years",2025-05-21,"Tomashevsky,E","Matlakov,M","1/2-1/2",2681,2626
"Karpov Cup - 50 years",2025-05-21,"Dubov,Daniil","Svidler,P","1/2-1/2",2693,2698
"Karpov Cup - 50 years",2025-05-21,"Malakhov,V","Nepomniachtchi,I","0-1",2642,2757
"Karpov Cup - 50 years",2025-05-21,"Artemiev,V","Niemann,Hans Moke","1-0",2679,2736
"Karpov Cup - 50 years",2025-05-22,"Radjabov,T","Niemann,Hans Moke","1/2-1/2",2692,2736
"Karpov Cup - 50 years",2025-05-22,"Nepomniachtchi,I","Artemiev,V","1/2-1/2",2757,2679
"Karpov Cup - 50 years",2025-05-22,"Svidler,P","Malakhov,V","1-0",2698,2642
"Karpov Cup - 50 years",2025-05-22,"Matlakov,M","Dubov,Daniil","1-0",2626,2693
"Karpov Cup - 50 years",2025-05-22,"Grischuk,A","Tomashevsky,E","1-0",2682,2681
"Karpov Cup - 50 years",2025-05-22,"Tomashevsky,E","Radjabov,T","1/2-1/2",2681,2692
"Karpov Cup - 50 years",2025-05-22,"Dubov,Daniil","Grischuk,A","1/2-1/2",2693,2682
"Karpov Cup - 50 years",2025-05-22,"Malakhov,V","Matlakov,M","1-0",2642,2626
"Karpov Cup - 50 years",2025-05-22,"Artemiev,V","Svidler,P","1-0",2679,2698
"Karpov Cup - 50 years",2025-05-22,"Niemann,Hans Moke","Nepomniachtchi,I","0-1",2736,2757
"Karpov Cup - 50 years",2025-05-22,"Radjabov,T","Nepomniachtchi,I","1/2-1/2",2692,2757
"Karpov Cup - 50 years",2025-05-22,"Svidler,P","Niemann,Hans Moke","1/2-1/2",2698,2736
"Karpov Cup - 50 years",2025-05-22,"Matlakov,M","Artemiev,V","1/2-1/2",2626,2679
"Karpov Cup - 50 years",2025-05-22,"Grischuk,A","Malakhov,V","1/2-1/2",2682,2642
"Karpov Cup - 50 years",2025-05-22,"Tomashevsky,E","Dubov,Daniil","1/2-1/2",2681,2693
"Karpov Cup - 50 years",2025-05-23,"Dubov,Daniil","Radjabov,T","1-0",2693,2692
"Karpov Cup - 50 years",2025-05-23,"Malakhov,V","Tomashevsky,E","1/2-1/2",2642,2681
"Karpov Cup - 50 years",2025-05-23,"Artemiev,V","Grischuk,A","1/2-1/2",2679,2682
"Karpov Cup - 50 years",2025-05-23,"Niemann,Hans Moke","Matlakov,M","1/2-1/2",2736,2626
"Karpov Cup - 50 years",2025-05-23,"Nepomniachtchi,I","Svidler,P","1-0",2757,2698
"Karpov Cup - 50 years",2025-05-23,"Radjabov,T","Svidler,P","1-0",2692,2698
"Karpov Cup - 50 years",2025-05-23,"Matlakov,M","Nepomniachtchi,I","1/2-1/2",2626,2757
"Karpov Cup - 50 years",2025-05-23,"Grischuk,A","Niemann,Hans Moke","1/2-1/2",2682,2736
"Karpov Cup - 50 years",2025-05-23,"Tomashevsky,E","Artemiev,V","1/2-1/2",2681,2679
"Karpov Cup - 50 years",2025-05-23,"Dubov,Daniil","Malakhov,V","1/2-1/2",2693,2642
"Karpov Cup - 50 years",2025-05-23,"Nepomniachtchi,I","Grischuk,A","1/2-1/2",2757,2682
"Karpov Cup - 50 years",2025-05-23,"Artemiev,V","Dubov,Daniil","1/2-1/2",2679,2693
"Karpov Cup - 50 years",2025-05-23,"Niemann,Hans Moke","Tomashevsky,E","1-0",2736,2681
"Karpov Cup - 50 years",2025-05-23,"Malakhov,V","Radjabov,T","1/2-1/2",2642,2692
"Karpov Cup - 50 years",2025-05-23,"Svidler,P","Matlakov,M","0-1",2698,2626
"Magnus vs The World 2025",2025-04-04,"Carlsen,M","The World","1/2-1/2",2837,NA
"18th American Continental",2025-05-23,"Gonzalez Culi,D","Shankland,S","0-1",2099,2666
"18th American Continental",2025-05-23,"Oparin,G","Prata,Paulo Roberto Santos","1-0",2660,2091
"18th American Continental",2025-05-23,"Torales G.,Ivan Alejandro B.","Martinez Alcantara,Jose Eduardo","0-1",2089,2611
"18th American Continental",2025-05-23,"Carcamo,M","Mareco,S","0-1",2077,2585
"18th American Continental",2025-05-23,"Jacobson,Brandon","Acosta,Franco Emanuel","1-0",2582,2075
"18th American Continental",2025-05-23,"Reyes Zavaleta,Cristhian Yamil","Hong,Andrew","0-1",2073,2579
"18th American Continental",2025-05-23,"Bachmann,Ax","Pontes,Luiz Felizola Lima","1-0",2570,2070
"18th American Continental",2025-05-23,"Guimaraes,Marcelo Cunha","Supi,L","0-1",2064,2566
"18th American Continental",2025-05-23,"Fier,A","Markzon,G","1-0",2556,2056
"18th American Continental",2025-05-23,"Izquierdo,D","Quesada Perez,Luis Ernesto","0-1",2053,2546
"18th American Continental",2025-05-23,"Tristan,L","Cezar Junior,William Carlos","1-0",2536,2048
"18th American Continental",2025-05-23,"Brandao,R","Quintiliano Pinto,R","0-1",2032,2511
"18th American Continental",2025-05-23,"Hardaway,Brewington","Molina Sumoza,Jesus Alberto","1/2-1/2",2502,2025
"18th American Continental",2025-05-23,"Jodorcovsky,Alejandro David","Diamant,A","0-1",2022,2487
"18th American Continental",2025-05-23,"Shabalov,A","Montevilla Cahuasa,Jonathan I.","1/2-1/2",2483,2022
"18th American Continental",2025-05-23,"Mariani,Daniel Brandao","Hungaski,R","0-1",2002,2477
"18th American Continental",2025-05-23,"Avila Pavas,Santiago","De Oliveira,Yuri Garcia","1-0",2469,2001
"18th American Continental",2025-05-23,"Bosco,Giuliana","Villanueva,Mar","1/2-1/2",1998,2454
"18th American Continental",2025-05-23,"Di Berardino,D","Montiel Caceres,Helen","1-0",2448,1980
"18th American Continental",2025-05-23,"El Zwei,Aiman Mohamed","Salinas Herrera,P","0-1",1980,2447
"18th American Continental",2025-05-23,"Panjwani,R","Raimundo,A","1-0",2446,1975
"18th American Continental",2025-05-23,"Calcada,Lucas Galvan","Coro,Lucas","0-1",1967,2434
"18th American Continental",2025-05-23,"Liascovich,L","Sanchez Tobar,Francisca Valenti","1-0",2417,1964
"18th American Continental",2025-05-23,"Bail,Ellen Larissa","Do Valle Cardoso,Lucas","0-1",1964,2411
"18th American Continental",2025-05-23,"Proudian,Armen","Arias Diaz,Javier Alonso","1-0",2410,1962
"18th American Continental",2025-05-23,"Cezar,Ricardo De Almeida","Perez Gormaz,M","0-1",1962,2408
"18th American Continental",2025-05-23,"Schnaider,Ilan","Da Luz,Felipe Garcia","1-0",2388,1961
"18th American Continental",2025-05-23,"Andrade,Rob","Lima,Da","0-1",1959,2380
"18th American Continental",2025-05-23,"Lopez Silva,H","Kaneda,Eric Kazuichi","1-0",2380,1949
"18th American Continental",2025-05-23,"Hernandez Bermudez,Manuela","Spata,G","0-1",1947,2376
"18th American Continental",2025-05-23,"Filgueiras,Nathan Felipe","Nunes,Ag","1-0",2370,1947
"18th American Continental",2025-05-23,"Pimenta,J","Ticona Rocabado,Licael Roderick","0-1",1946,2359
"18th American Continental",2025-05-23,"Umetsubo,C","De Oliveira,Jairo Quintiliano","1-0",2359,1942
"18th American Continental",2025-05-23,"Gonzalez,Augusto","Melian,Juan Sebastian","1/2-1/2",1937,2358
"18th American Continental",2025-05-23,"Campos Gomez,Manuel","Cella,G","1-0",2355,1936
"18th American Continental",2025-05-23,"Donoso Simonetti,Alvaro Matias","Matsuura,E","0-1",1935,2354
"18th American Continental",2025-05-23,"Marrujo Pardo,Mauricio Emmanuel","Simao,D","1-0",2349,1934
"18th American Continental",2025-05-23,"Caceres Benitez,Fernando Israel","Rojas Salas,Steven","0-1",1929,2343
"18th American Continental",2025-05-23,"Contreras Huaman,Fiorella","Silva,Adriano Da","1-0",2341,1924
"18th American Continental",2025-05-23,"Cordero,D","Casalaspro,Mathias Andre","0-1",1923,2319
"18th American Continental",2025-05-23,"Valdes Escobar,A","Oviedo Acosta,Paula","1-0",2317,1920
"18th American Continental",2025-05-23,"Silva,Juliana Figueira Theophilo","Caceres Benitez,Arturo Eduardo","0-1",1919,2313
"18th American Continental",2025-05-23,"Tomiello,Lucas Costamilan","Morales Flores,Monserrat","1-0",2308,1919
"18th American Continental",2025-05-23,"Bulhoes,Benicio Rocha","Reyes Zavaleta,Fabian Ricardo","0-1",1918,2299
