"Event","Date","White","Black","Result","WhiteElo","BlackElo"
"Titled Tue 17th Jun Early",2025-06-17,"Carlsson,Ludvig","Fedorov,Artem Alek","1-0",2379,2157
"Titled Tue 17th Jun Early",2025-06-17,"Hury,Tymoteusz","Liu,Casper","0-1",2115,2325
"Titled Tue 17th Jun Early",2025-06-17,"Jasinski,Alexander","Nakonechnyi,Oleksii","0-1",1989,2222
"Titled Tue 17th Jun Early",2025-06-17,"Bodemar,Jonathan","Pham Le Thao Nguyen","0-1",2150,2357
"Titled Tue 17th Jun Early",2025-06-17,"Castillo Pena,Patricia Evarista","El Jawich,A","1-0",1909,2307
"Titled Tue 17th Jun Early",2025-06-17,"Matveeva,O","Medina,V","1-0",2177,2138
"Titled Tue 17th Jun Early",2025-06-17,"Platzgummer,F","Nayem,Haque","1-0",2293,2180
"Titled Tue 17th Jun Early",2025-06-17,"Shuvalov,E","Jacobsen,Mikkel Manosri","0-1",1986,2223
"Titled Tue 17th Jun Early",2025-06-17,"Masague Artero,Guerau","Hansen,Eric","0-1",2326,2609
"Titled Tue 17th Jun Early",2025-06-17,"Ivashentseva,Dominika","Asish Panda","0-1",1969,1911
"Titled Tue 17th Jun Early",2025-06-17,"Cuenca Jimenez,J","Bacrot,E","0-1",2487,2633
"Titled Tue 17th Jun Early",2025-06-17,"Arslanov,S","Odegov,Artem","0-1",2410,2244
"Titled Tue 17th Jun Early",2025-06-17,"Aradhya,Garg","Durarbayli,Vasif","1-0",2370,2612
"Titled Tue 17th Jun Early",2025-06-17,"Kholmatov,Y","Shapiro,Dan","1-0",2096,2284
"Titled Tue 17th Jun Early",2025-06-17,"Andreev,Konstantin","Idani,P","1-0",2208,2593
"Titled Tue 17th Jun Early",2025-06-17,"Firouzja,Alireza","Deac,Bogdan-Daniel","1-0",2766,2674
"Titled Tue 17th Jun Early",2025-06-17,"Carrasco Miranda,A","Garcia Correa,J","0-1",2211,2103
"Titled Tue 17th Jun Early",2025-06-17,"Li,Eric 2007","Tikhonov,Viacheslav","1-0",2372,2183
"Titled Tue 17th Jun Early",2025-06-17,"Goodrich,Elliott","Ozen,Batuhan","1-0",2019,2128
"Titled Tue 17th Jun Early",2025-06-17,"Souleidis,G","Devaev,A","1-0",2418,2306
"Titled Tue 17th Jun Early",2025-06-17,"Safin Safarullakhan","Novikova,M","1-0",2028,1974
"Titled Tue 17th Jun Early",2025-06-17,"Kovalchuk,Al RUS","Jovic,Sta","1-0",2304,2096
"Titled Tue 17th Jun Early",2025-06-17,"Flynn,Jacob","Ndirangu,Nyaruai,Joyce","1-0",2274,1909
"Titled Tue 17th Jun Early",2025-06-17,"Simonovic,M","Khanbutaev,Artemii","1-0",2092,2139
"Titled Tue 17th Jun Early",2025-06-17,"Mecit,E","Aalto,Patrik","0-1",2007,2316
"Titled Tue 17th Jun Early",2025-06-17,"Filev,G","Klukin,Kirill","0-1",2189,2401
"Titled Tue 17th Jun Early",2025-06-17,"Shermuhammadov,Samandar","Hnatyshyn,Anastasiia","1-0",2110,2233
"Titled Tue 17th Jun Early",2025-06-17,"Dumanuly,Sultanbeibarys","Vlassov,N","0-1",2212,2291
"Titled Tue 17th Jun Early",2025-06-17,"Gajic,Ml","Rathbone-Jones,Ifan","1/2-1/2",2246,2208
"Titled Tue 17th Jun Early",2025-06-17,"Garde,Guillaume","Stefanov,Pl","1-0",2211,1982
"Titled Tue 17th Jun Early",2025-06-17,"Toktomushev,Teimur","Karas,Marek","1-0",2390,2215
"Titled Tue 17th Jun Early",2025-06-17,"Sarquis,M","Darmanin,Jake","1-0",2156,2052
"Titled Tue 17th Jun Early",2025-06-17,"Murthy,P","Gosh,C","0-1",1838,2018
"Titled Tue 17th Jun Early",2025-06-17,"Atoyan,Alberto","Karpenko,Anton","0-1",2266,2219
"Titled Tue 17th Jun Early",2025-06-17,"Osiecki,S","Diaz Guerrero,Jesus Daniel","1-0",1944,2076
"Titled Tue 17th Jun Early",2025-06-17,"Mafra,K","Cramling Bellon,Anna","1-0",2076,2046
"Titled Tue 17th Jun Early",2025-06-17,"Moldagali,Beksultan","Vihaan Dumir","1-0",2397,2230
"Titled Tue 17th Jun Early",2025-06-17,"Bruhovich,O","Shafer,Logan C","1-0",2208,2217
"Titled Tue 17th Jun Early",2025-06-17,"Uzuner,TC","Ersoz,Teoman Guney","0-1",1909,2052
"Titled Tue 17th Jun Early",2025-06-17,"Rustamov,Rustam","George,Kevin","1-0",2334,2327
"Titled Tue 17th Jun Early",2025-06-17,"Karttunen,M","Mrudul,Dehankar","1-0",2490,2078
"Titled Tue 17th Jun Early",2025-06-17,"Dobre,ClC","Foldes,Marton Gabor","0-1",2287,2295
"Titled Tue 17th Jun Early",2025-06-17,"Chaulagain,P","Sutormin,D","1-0",1952,2381
"Titled Tue 17th Jun Early",2025-06-17,"Gavarrete,Nahun","Onur,Cigdem","1-0",2281,1956
"Titled Tue 17th Jun Early",2025-06-17,"Aakash,G","Maximov,D","1-0",2123,2476
"Titled Tue 17th Jun Early",2025-06-17,"Yezhel,Valiantsin","Khafizova,Diana","1/2-1/2",2256,2075
"Titled Tue 17th Jun Early",2025-06-17,"Injac,Teodora","Dragnev,Valentin","0-1",2457,2547
"Titled Tue 17th Jun Early",2025-06-17,"Sychev,K","Sapocinic,Semion","0-1",2513,2296
"Titled Tue 17th Jun Early",2025-06-17,"Sahbudak,Baris Cinar","Piesik,P","0-1",2072,2436
"Titled Tue 17th Jun Early",2025-06-17,"Dwilewicz,K","Anakok,Deniz","0-1",2198,2058
"Titled Tue 17th Jun Early",2025-06-17,"Begunov,K","Mateus,Mar","0-1",2325,1972
"Titled Tue 17th Jun Early",2025-06-17,"Arya G Mallar","Sarkar,J","1-0",2000,2284
"Titled Tue 17th Jun Early",2025-06-17,"Villa Tornero,Alex","Alonso Rosell,A","0-1",2211,2536
"Titled Tue 17th Jun Early",2025-06-17,"Barseghyan,Armen Ar.","Buscar,M","1-0",2348,2016
"Titled Tue 17th Jun Early",2025-06-17,"Thipsay,B","Lopez Abreu,Michel Samuel","1-0",2075,2038
"Titled Tue 17th Jun Early",2025-06-17,"Lazaro Azcutia,Miguel","Chen,Yidong","0-1",2275,2074
"Titled Tue 17th Jun Early",2025-06-17,"Popov,Tikhon","Shevchenko,Yaroslav","0-1",2173,2179
"Titled Tue 17th Jun Early",2025-06-17,"Niemann,Hans Moke","Sanal,V","1-0",2736,2564
"Titled Tue 17th Jun Early",2025-06-17,"Stribuk,Artiom","Terry,R","1-0",2460,2508
"Titled Tue 17th Jun Early",2025-06-17,"Nakamura,Hi","Moroni,L","1-0",2804,2549
"Titled Tue 17th Jun Early",2025-06-17,"Bukreev,Stanislav","Smirnov,Mark","0-1",2305,2352
"Titled Tue 17th Jun Early",2025-06-17,"Howell,D","Mora Munoz,Alejandro","1-0",2668,2147
"Titled Tue 17th Jun Early",2025-06-17,"Mamedyarov,S","Atanasov,Anthony","1-0",2746,2417
"Titled Tue 17th Jun Early",2025-06-17,"Venkatesh,Narayan","Rom,J","1-0",2168,2163
"Titled Tue 17th Jun Early",2025-06-17,"Dehtiarov,Roman","Gibala,Adam","1-0",2416,2245
"Titled Tue 17th Jun Early",2025-06-17,"Aarit Kapil","Baturin-Vinogradov,Miroslav","0-1",2078,2046
"Titled Tue 17th Jun Early",2025-06-17,"Celik,Ali Alper","Herrera Ortiz,M","1/2-1/2",2213,2174
"Titled Tue 17th Jun Early",2025-06-17,"Oparin,G","Lyakh,Vasiliy","1-0",2660,2123
"Titled Tue 17th Jun Early",2025-06-17,"Masruri,R","Zhigalko,S","0-1",2407,2572
"Titled Tue 17th Jun Early",2025-06-17,"Gubajdullin,A","Manukian,Ar","0-1",2233,2104
"Titled Tue 17th Jun Early",2025-06-17,"Rosen,E","Chylewski,Patryk","1-0",2377,2313
"Titled Tue 17th Jun Early",2025-06-17,"Purtseladze,M","Herman,Daniel","1-0",2261,1920
"Titled Tue 17th Jun Early",2025-06-17,"Drygalov,Andrey","Sadubayev,Airat","1-0",2431,2211
"Titled Tue 17th Jun Early",2025-06-17,"Mikhailova,I","Aarav Sinha","1-0",2143,2255
"Titled Tue 17th Jun Early",2025-06-17,"Rubes,J","Nayak,Rajesh","0-1",2426,2262
"Titled Tue 17th Jun Early",2025-06-17,"Boramanikar,Tanisha S","Shokirjonova,Barchinoy","1/2-1/2",1743,2010
"Titled Tue 17th Jun Early",2025-06-17,"Villa,Ma. Elayza","Jimenez Fernandez,Rebeca","1-0",1819,2154
"Titled Tue 17th Jun Early",2025-06-17,"Bolashakov,Nurali","Shahinyan,Vladimir","0-1",2242,2202
"Titled Tue 17th Jun Early",2025-06-17,"Radchenko,A","Topencik,Bruno","1-0",2290,2276
"Titled Tue 17th Jun Early",2025-06-17,"Mikhalsky,Vladimir","Kapra,Jerjis","0-1",2219,2055
"Titled Tue 17th Jun Early",2025-06-17,"Krzywda,A","Dann,M","1/2-1/2",2175,2446
"Titled Tue 17th Jun Early",2025-06-17,"Salimova,Asal","Rosenbecker,Daniel","1-0",2063,2109
"Titled Tue 17th Jun Early",2025-06-17,"Tulendinov,Dinmukhammed","Sahib,Singh","0-1",2104,2407
"Titled Tue 17th Jun Early",2025-06-17,"Ristic,Neb1","Altynbek,Aiaru","1-0",2248,1977
"Titled Tue 17th Jun Early",2025-06-17,"Iniyan,Pa","Zakirov,Musa","1-0",2573,2209
"Titled Tue 17th Jun Early",2025-06-17,"Skliarov,V","Reshetnikov,Al","1/2-1/2",2334,2492
"Titled Tue 17th Jun Early",2025-06-17,"Sobek,J","Podeneshko,E","0-1",2195,2135
"Titled Tue 17th Jun Early",2025-06-17,"Roebers,J","Zahn,W","1/2-1/2",2056,2280
"Titled Tue 17th Jun Early",2025-06-17,"Nitish,Belurkar","Williams,Si1","0-1",2454,2444
"Titled Tue 17th Jun Early",2025-06-17,"Papaioannou,Dimitrios","Martinez Alcantara,Jose Eduardo","1-0",2206,2611
"Titled Tue 17th Jun Early",2025-06-17,"Palczert,Matyas","Pakleza,Z","1-0",2396,2484
"Titled Tue 17th Jun Early",2025-06-17,"Shangin,Lev","Beyer,Lorenz","0-1",2169,2226
"Titled Tue 17th Jun Early",2025-06-17,"Barrientos,Er","Mizzi,Jack","1-0",2027,2107
"Titled Tue 17th Jun Early",2025-06-17,"Reprintsev,A","Aranda,Juan Manuel","0-1",2256,2134
"Titled Tue 17th Jun Early",2025-06-17,"Tin,Jingyao","Sarana,A","0-1",2583,2686
"Titled Tue 17th Jun Early",2025-06-17,"Tilak,S","Li,Hui","1/2-1/2",2191,2041
"Titled Tue 17th Jun Early",2025-06-17,"Myagmarsuren,Evsuld","Brady,Tyson","0-1",2292,2170
"Titled Tue 17th Jun Early",2025-06-17,"Junior,Liduino F Vasconcelos","Mayaud,R","1-0",2047,2126
"Titled Tue 17th Jun Early",2025-06-17,"Xiong,Jeffery","Carlsen,M","0-1",2639,2837
"Titled Tue 17th Jun Early",2025-06-17,"Sailer,M","Mata Gonzalez,J","1-0",2108,2164
"Titled Tue 17th Jun Early",2025-06-17,"Nurgaliyeva,Zarina","Kholyavko,Mariya","1-0",2252,2175
"Titled Tue 17th Jun Early",2025-06-17,"Redor,Menandro","Huh,Isaak","0-1",2021,2139
"Titled Tue 17th Jun Early",2025-06-17,"Suvradeepta,D","Dogan,Umut Anil","0-1",2230,2060
"Titled Tue 17th Jun Early",2025-06-17,"Ratkovic,Miloj","Aliyev,E","1/2-1/2",2489,2123
"Titled Tue 17th Jun Early",2025-06-17,"Dubnevych,Maksym","Savitha,Shri B","1-0",2296,2293
"Titled Tue 17th Jun Early",2025-06-17,"Jval Saurin Patel","Cardozo,C","1-0",2331,2052
"Titled Tue 17th Jun Early",2025-06-17,"Caku,Kler","Estrada Nieto,J","0-1",2010,2181
"Titled Tue 17th Jun Early",2025-06-17,"Asensio Ramos,E","Thomforde-Toates,Noah","1-0",2200,2128
"Titled Tue 17th Jun Early",2025-06-17,"Cornelisse,Lorelei","Montejo Bello,Lorena Beatriz","0-1",2138,2090
"Titled Tue 17th Jun Early",2025-06-17,"Csonka,B","Oro,Faustino","1-0",2467,2465
"Titled Tue 17th Jun Early",2025-06-17,"Krawczyk,Flawian","Kosakowski,Jakub","1/2-1/2",2247,2548
"Titled Tue 17th Jun Early",2025-06-17,"Subervi,J","Sabatier,Mathis","1-0",2059,2235
"Titled Tue 17th Jun Early",2025-06-17,"Yevchenko,A","Mompel Ferruz,Xavier","1/2-1/2",2276,2342
"Titled Tue 17th Jun Early",2025-06-17,"Saya,Ethan","Balavignan,Ashvin","0-1",2262,2023
"Titled Tue 17th Jun Early",2025-06-17,"Kalyani Sirin","Peczely,S","1-0",2138,2309
"Titled Tue 17th Jun Early",2025-06-17,"Bold,Andre","Logozar,Elijah","1/2-1/2",2235,1928
"Titled Tue 17th Jun Early",2025-06-17,"Tarnowska,A","Toroptseva,Yevheniia","0-1",1882,2104
"Titled Tue 17th Jun Early",2025-06-17,"Deboushnik De","Guo,Felix","1-0",2272,2091
"Titled Tue 17th Jun Early",2025-06-17,"Drozdowski,K","Akobian,V","1/2-1/2",2450,2551
"Titled Tue 17th Jun Early",2025-06-17,"Marynychenko,Yehor","Pavlov,Nikolay","0-1",2183,2316
"Titled Tue 17th Jun Early",2025-06-17,"Nguyen Ngoc Truong Son","Xue,Haowen","1-0",2600,2518
"Titled Tue 17th Jun Early",2025-06-17,"Zieba,Hubert","Domin,Yan","1/2-1/2",2233,2222
"Titled Tue 17th Jun Early",2025-06-17,"Szpar,Milosz","Akkara,Omer","1/2-1/2",2495,2036
"Titled Tue 17th Jun Early",2025-06-17,"Blackburn,J","Kukushkin,Ivan","1-0",2207,2008
"Titled Tue 17th Jun Early",2025-06-17,"Donchenko,Alexa","Postny,E","1/2-1/2",2613,2525
"Titled Tue 17th Jun Early",2025-06-17,"Bozorov,Javohir","Mummana Venkata Ruthvik","1-0",2039,2237
"Titled Tue 17th Jun Early",2025-06-17,"Ilinca,Felix-Antonio","Bluebaum,M","1-0",2431,2663
"Titled Tue 17th Jun Early",2025-06-17,"Srihari,L","Sheehan,Ethan","0-1",2353,2364
"Titled Tue 17th Jun Early",2025-06-17,"Gunawardhana,Devindya Oshini","Papasimakopoulos,Alexandros","0-1",2121,2366
"Titled Tue 17th Jun Early",2025-06-17,"Khazhatuly,Alikhan","Bardyk,Artem","1/2-1/2",2173,2260
"Titled Tue 17th Jun Early",2025-06-17,"Jaiveer,Mahendru","Zong,Davis","0-1",2217,2242
"Titled Tue 17th Jun Early",2025-06-17,"Materia,Marco","Papasimakopoulos,Alexandros","1-0",2489,2366
"Titled Tue 17th Jun Early",2025-06-17,"Mesquita,Eduardo Barbosa","Murawski,Jan","0-1",2014,2164
"Titled Tue 17th Jun Early",2025-06-17,"Kozak,Antoni","Hansen,Eric","0-1",2426,2609
"Titled Tue 17th Jun Early",2025-06-17,"Shermuhammadov,Samandar","Stankovic,Boris","1-0",2110,2298
"Titled Tue 17th Jun Early",2025-06-17,"Herman,Daniel","Ndirangu,Nyaruai,Joyce","1-0",1920,1909
"Titled Tue 17th Jun Early",2025-06-17,"Garcia Molina,Jose","Thomforde-Toates,Noah","0-1",2156,2128
"Titled Tue 17th Jun Early",2025-06-17,"Vlassov,N","Yatskar,Martin","1-0",2291,2225
"Titled Tue 17th Jun Early",2025-06-17,"Guo,Felix","Ivashentseva,Dominika","1-0",2091,1969
"Titled Tue 17th Jun Early",2025-06-17,"Kjaergaard Jensen,J","Reprintsev,A","0-1",2081,2256
"Titled Tue 17th Jun Early",2025-06-17,"Weigand,Anton","Cernov,Henrik","0-1",2197,2325
"Titled Tue 17th Jun Early",2025-06-17,"Kezin,R","Terry,R","0-1",2471,2508
"Titled Tue 17th Jun Early",2025-06-17,"Andreikin,D","Akobian,V","1-0",2695,2551
"Titled Tue 17th Jun Early",2025-06-17,"Bruhovich,O","Jammalamadaka,Vihaan","1-0",2208,2018
"Titled Tue 17th Jun Early",2025-06-17,"Bacrot,E","Palczert,Matyas","1-0",2633,2396
"Titled Tue 17th Jun Early",2025-06-17,"Salinas Herrera,P","Zakirov,Musa","1-0",2447,2209
"Titled Tue 17th Jun Early",2025-06-17,"Akshit,Kumar J","Petersen,Marcel","0-1",2074,2236
"Titled Tue 17th Jun Early",2025-06-17,"Shandrygin,Nikita","Andreev,Konstantin","0-1",2209,2208
"Titled Tue 17th Jun Early",2025-06-17,"Aaradhya Das","Mikhalsky,Vladimir","1-0",1786,2219
"Titled Tue 17th Jun Early",2025-06-17,"Dehtiarov,Roman","Moldagali,Beksultan","1-0",2416,2397
"Titled Tue 17th Jun Early",2025-06-17,"Baturin-Vinogradov,Miroslav","Tekeyev,Z","0-1",2046,2407
"Titled Tue 17th Jun Early",2025-06-17,"Podeneshko,E","Winkels,M","1-0",2135,1905
"Titled Tue 17th Jun Early",2025-06-17,"Mihajlovskij,S","Simonovic,M","1-0",2292,2092
"Titled Tue 17th Jun Early",2025-06-17,"Kozak,Ma","Skiadopoulos,N","1-0",2176,1882
"Titled Tue 17th Jun Early",2025-06-17,"Jahnz,Laurin","Sethuraman,Roshan","1/2-1/2",2221,2074
"Titled Tue 17th Jun Early",2025-06-17,"Venkatesh,Narayan","Goodrich,Elliott","1-0",2168,2019
"Titled Tue 17th Jun Early",2025-06-17,"Sutormin,D","Caku,Kler","1-0",2381,2010
"Titled Tue 17th Jun Early",2025-06-17,"Bolashakov,Nurali","Lorans,S","1-0",2242,2155
"Titled Tue 17th Jun Early",2025-06-17,"Hehir,Michael","Sitnic,A","0-1",2009,2058
"Titled Tue 17th Jun Early",2025-06-17,"Pranesh,M","Aradhya,Garg","0-1",2580,2370
"Titled Tue 17th Jun Early",2025-06-17,"Gong Qianyun","Chan,Mark","1-0",2228,2179
"Titled Tue 17th Jun Early",2025-06-17,"Medina,V","Flynn,Jacob","1-0",2138,2274
"Titled Tue 17th Jun Early",2025-06-17,"Altynbek,Aiaru","Lopez del Alamo,An","1-0",1977,2166
"Titled Tue 17th Jun Early",2025-06-17,"Newansa,M Esandi","Fernandez Garcia,Gumersindo","0-1",1945,2197
"Titled Tue 17th Jun Early",2025-06-17,"Nikulina,A","Murthy,P","1-0",1875,1838
"Titled Tue 17th Jun Early",2025-06-17,"Pavlov,Nikolay","Tristan,L","0-1",2316,2536
"Titled Tue 17th Jun Early",2025-06-17,"Sarveshwaran V","Kozusek,Daniel","1-0",2290,2345
"Titled Tue 17th Jun Early",2025-06-17,"Mummana Venkata Ruthvik","Dobre,ClC","1-0",2237,2287
"Titled Tue 17th Jun Early",2025-06-17,"Nayem,Haque","Herrera Ortiz,M","1-0",2180,2174
"Titled Tue 17th Jun Early",2025-06-17,"Foldes,Marton Gabor","Gales,Randi-Ioan","0-1",2295,2243
"Titled Tue 17th Jun Early",2025-06-17,"Arabidze,M","Samunenkov,Ihor","0-1",2440,2562
"Titled Tue 17th Jun Early",2025-06-17,"Pakleza,Z","Negrean,Andrei","1-0",2484,2352
"Titled Tue 17th Jun Early",2025-06-17,"Starozhilov,L","Chiang,Jacob","1-0",2240,2006
"Titled Tue 17th Jun Early",2025-06-17,"Atoyan,Alberto","Nazin,R","0-1",2266,2250
"Titled Tue 17th Jun Early",2025-06-17,"Mizzi,Jack","Salimova,Asal","1-0",2107,2063
"Titled Tue 17th Jun Early",2025-06-17,"Liu,Jason","Subervi,J","1-0",2125,2059
"Titled Tue 17th Jun Early",2025-06-17,"Castillo Pena,Patricia Evarista","Figuero Toro,J","0-1",1909,2182
"Titled Tue 17th Jun Early",2025-06-17,"Yezhel,Valiantsin","Celik,Ali Alper","0-1",2256,2213
"Titled Tue 17th Jun Early",2025-06-17,"Lyutsinger,Iren","Jakovljevic,Dejan","1-0",2261,1956
"Titled Tue 17th Jun Early",2025-06-17,"Gibala,Adam","Marynychenko,Yehor","1-0",2245,2183
"Titled Tue 17th Jun Early",2025-06-17,"Lazavik,Denis","Matinian,N","1-0",2580,2421
"Titled Tue 17th Jun Early",2025-06-17,"Montejo Bello,Lorena Beatriz","Karas,Marek","0-1",2090,2215
"Titled Tue 17th Jun Early",2025-06-17,"Krawczyk,Flawian","Nagare Kaivalya Sandip","1-0",2247,2321
"Titled Tue 17th Jun Early",2025-06-17,"Tiitta,S","Guerrero Cataldo,Juan Andres","0-1",2157,2082
"Titled Tue 17th Jun Early",2025-06-17,"Shevchenko,Yaroslav","Masague Artero,Guerau","0-1",2179,2326
"Titled Tue 17th Jun Early",2025-06-17,"Emujin Enkh-Amgalan","Tilak,S","0-1",2022,2191
"Titled Tue 17th Jun Early",2025-06-17,"Mikhailova,I","Bold,Andre","0-1",2143,2235
"Titled Tue 17th Jun Early",2025-06-17,"Perry,Patrick","Novikova,M","0-1",2296,1974
"Titled Tue 17th Jun Early",2025-06-17,"Vaganian,R","Szpar,Milosz","0-1",2449,2495
"Titled Tue 17th Jun Early",2025-06-17,"Bluebaum,M","Rogov,Matfey","1-0",2663,2348
"Titled Tue 17th Jun Early",2025-06-17,"Parfenov,Vi","George,Kevin","0-1",2193,2327
"Titled Tue 17th Jun Early",2025-06-17,"Yelisieiev,Yevhenii","Linares Orellana,Hector Jose","1-0",2412,2111
"Titled Tue 17th Jun Early",2025-06-17,"Akkara,Omer","Kosakowski,Jakub","0-1",2036,2548
"Titled Tue 17th Jun Early",2025-06-17,"Fedorov,Artem Alek","Sharapov,E","0-1",2157,2375
"Titled Tue 17th Jun Early",2025-06-17,"Platzgummer,F","Nitish,Belurkar","0-1",2293,2454
"Titled Tue 17th Jun Early",2025-06-17,"Loskutova,Viktoriya","Aarit Kapil","0-1",2092,2078
"Titled Tue 17th Jun Early",2025-06-17,"Punin,Andrii","Chaulagain,P","1-0",2289,1952
"Titled Tue 17th Jun Early",2025-06-17,"Sheehan,Ethan","Kourkoulos Arditis,Stamatis","1-0",2364,2580
"Titled Tue 17th Jun Early",2025-06-17,"Cahaya,Satria Duta","Khazhatuly,Alikhan","1-0",2386,2173
"Titled Tue 17th Jun Early",2025-06-17,"Zebracki,T","Carrasco Miranda,A","0-1",2230,2211
"Titled Tue 17th Jun Early",2025-06-17,"Brady,Tyson","Bardyk,Artem","1-0",2170,2260
"Titled Tue 17th Jun Early",2025-06-17,"Caruana,F","Mamedyarov,S","0-1",2777,2746
"Titled Tue 17th Jun Early",2025-06-17,"Dragnev,Valentin","Aakash,G","0-1",2547,2123
"Titled Tue 17th Jun Early",2025-06-17,"Huseynova,Dinara","Mecit,E","0-1",1833,2007
"Titled Tue 17th Jun Early",2025-06-17,"Xue,Haowen","Jake Shanty","1-0",2518,2252
"Titled Tue 17th Jun Early",2025-06-17,"Krzywda,A","Shuvalov,E","0-1",2175,1986
"Titled Tue 17th Jun Early",2025-06-17,"Purushothaman,T","Demchenko,Svitlana","0-1",2027,2135
"Titled Tue 17th Jun Early",2025-06-17,"Preobrazhenskaya,Diana","Stanojevic,Ilija","0-1",2005,2189
"Titled Tue 17th Jun Early",2025-06-17,"Cuellar Montes,Alejandro","Bukreev,Stanislav","0-1",2173,2305
"Titled Tue 17th Jun Early",2025-06-17,"Gardezi,Arsal","Danila,Tudor-Gabriel","0-1",2048,2178
"Titled Tue 17th Jun Early",2025-06-17,"Puranik,A","Nakamura,Hi","1-0",2622,2804
"Titled Tue 17th Jun Early",2025-06-17,"Odegov,Artem","Drozdowski,K","0-1",2244,2450
"Titled Tue 17th Jun Early",2025-06-17,"Zlatin,Alexander","Moksh,Amit Doshi","0-1",2313,2366
"Titled Tue 17th Jun Early",2025-06-17,"Miserendino,A","Berikkyzy Alanna","0-1",2032,2080
"Titled Tue 17th Jun Early",2025-06-17,"Williams,Si1","Galperin,Platon","0-1",2444,2500
"Titled Tue 17th Jun Early",2025-06-17,"Chen,Yidong","Tang,Dylan","1-0",2074,2236
"Titled Tue 17th Jun Early",2025-06-17,"Ady,J","Hernandez,Alex","1-0",2355,2069
"Titled Tue 17th Jun Early",2025-06-17,"Tang,Andrew","Atanasov,Anthony","1-0",2529,2417
"Titled Tue 17th Jun Early",2025-06-17,"Buscar,M","Essing,A","1-0",2016,2197
"Titled Tue 17th Jun Early",2025-06-17,"Carlsen,M","Firouzja,Alireza","1-0",2837,2766
"Titled Tue 17th Jun Early",2025-06-17,"Kukushkin,Ivan","Malikova,Marjona","1-0",2008,2055
"Titled Tue 17th Jun Early",2025-06-17,"Junior,Liduino F Vasconcelos","Shangin,Lev","0-1",2047,2169
"Titled Tue 17th Jun Early",2025-06-17,"Palomo,Franklin Annervys","Toroptseva,Yevheniia","1-0",2243,2104
"Titled Tue 17th Jun Early",2025-06-17,"Domin,Yan","Skliarov,V","1-0",2222,2334
"Titled Tue 17th Jun Early",2025-06-17,"Suvradeepta,D","Bogdanov,Artyom","0-1",2230,2370
"Titled Tue 17th Jun Early",2025-06-17,"Savitha,Shri B","Matveeva,O","1-0",2293,2177
"Titled Tue 17th Jun Early",2025-06-17,"Huh,Isaak","Shapiro,Dan","1-0",2139,2284
"Titled Tue 17th Jun Early",2025-06-17,"Sabatier,Mathis","Osiecki,S","1-0",2235,1944
"Titled Tue 17th Jun Early",2025-06-17,"Chylewski,Patryk","Logozar,Elijah","0-1",2313,1928
"Titled Tue 17th Jun Early",2025-06-17,"Agarwal,Amaya","Redor,Menandro","0-1",2004,2021
"Titled Tue 17th Jun Early",2025-06-17,"Iniyan,Pa","Esipenko,Andrey","0-1",2573,2689
"Titled Tue 17th Jun Early",2025-06-17,"Nurgaliyeva,Zarina","Rosen,E","0-1",2252,2377
"Titled Tue 17th Jun Early",2025-06-17,"Yevchenko,A","Gubajdullin,A","1-0",2276,2233
"Titled Tue 17th Jun Early",2025-06-17,"Mai,Alexander Oliver","Castillo,Sa","1-0",2171,2163
"Titled Tue 17th Jun Early",2025-06-17,"Onur,Cigdem","Hury,Tymoteusz","0-1",1956,2115
"Titled Tue 17th Jun Early",2025-06-17,"Dubnevych,Maksym","Oparin,G","1-0",2296,2660
"Titled Tue 17th Jun Early",2025-06-17,"Wan Yunguo","Donchenko,Alexa","1/2-1/2",2501,2613
"Titled Tue 17th Jun Early",2025-06-17,"Askarov,Ba","Karttunen,M","1-0",2297,2490
"Titled Tue 17th Jun Early",2025-06-17,"Swara Lakshmi S Nair","Willim,M","1/2-1/2",2187,2024
"Titled Tue 17th Jun Early",2025-06-17,"Tsydypov,Z","Alonso Rosell,A","1-0",2514,2536
"Titled Tue 17th Jun Early",2025-06-17,"Verbovsky,Michal","Boramanikar,Tanisha S","1-0",2172,1743
"Titled Tue 17th Jun Early",2025-06-17,"Shahinyan,Vladimir","Barrientos,Er","1-0",2202,2027
"Titled Tue 17th Jun Early",2025-06-17,"Jakubowski,K","Moroni,L","0-1",2448,2549
"Titled Tue 17th Jun Early",2025-06-17,"Terron Elena,F","Arya G Mallar","1-0",2148,2000
"Titled Tue 17th Jun Early",2025-06-17,"Weetik,V","Dogan,Umut Anil","1-0",2423,2060
"Titled Tue 17th Jun Early",2025-06-17,"Olhovik,Andrei","Shymanskyi,Oleksandr","1-0",2282,2218
"Titled Tue 17th Jun Early",2025-06-17,"Mompel Ferruz,Xavier","Montano Vicente,Guadalupe","1-0",2342,1938
"Titled Tue 17th Jun Early",2025-06-17,"Idani,P","Gubatayev,Ahmet","0-1",2593,2191
"Titled Tue 17th Jun Early",2025-06-17,"Jovic,Sta","Rathbone-Jones,Ifan","1-0",2096,2208
"Titled Tue 17th Jun Early",2025-06-17,"Sychev,K","Kalyani Sirin","1-0",2513,2138
"Titled Tue 17th Jun Early",2025-06-17,"Plat,V","Zieba,Hubert","1-0",2497,2233
"Titled Tue 17th Jun Early",2025-06-17,"Jval Saurin Patel","Aakash Sharadchandra,Dalvi","1-0",2331,2396
