"","Date","AwayTeam","AQ1","AQ2","AQ3","AQ4","AF","HomeTeam","HQ1","HQ2","HQ3","HQ4","HF","Diff","Year","Post_Season"
"8029",1105,"Minnesota",33,26,25,25,109,"LAClippers",31,32,29,28,120,11,2019,0
"8030",1106,"Atlanta",25,29,23,25,102,"Charlotte",23,28,30,32,113,11,2019,0
"8031",1106,"Washington",24,25,29,22,100,"Dallas",35,35,17,32,119,19,2019,0
"8032",1106,"Brooklyn",24,28,24,28,104,"Phoenix",22,20,24,16,82,-22,2019,0
"8033",1106,"Milwaukee",31,20,26,26,103,"Portland",33,24,34,27,118,15,2019,0
"8034",1107,"Detroit",26,32,20,25,103,"Orlando",31,20,29,16,96,-7,2019,0
"8035",1107,"OklahomaCity",23,25,23,24,95,"Cleveland",20,20,24,22,86,-9,2019,0
"8036",1107,"NewYork",26,26,35,25,112,"Atlanta",26,29,18,34,107,-5,2019,0
"8037",1107,"SanAntonio",20,22,22,24,88,"Miami",27,23,25,20,95,7,2019,0
"8038",1107,"Denver",29,18,23,17,87,"Memphis",22,28,20,19,89,2,2019,0
"8039",1107,"Chicago",26,24,22,26,98,"NewOrleans",29,29,27,22,107,9,2019,0
"8040",1107,"Philadelphia",29,21,28,22,100,"Indiana",23,27,21,23,94,-6,2019,0
"8041",1107,"Dallas",18,27,38,19,102,"Utah",30,38,31,18,117,15,2019,0
"8042",1107,"Toronto",29,35,30,20,114,"Sacramento",26,25,27,27,105,-9,2019,0
"8043",1107,"Minnesota",32,35,21,22,110,"LALakers",30,35,21,28,114,4,2019,0
"8044",1108,"Houston",19,26,15,20,80,"OklahomaCity",29,30,21,18,98,18,2019,0
"8045",1108,"Boston",13,22,30,35,116,"Phoenix",32,23,25,20,109,-7,2019,0
"8046",1108,"LAClippers",28,29,24,24,105,"Portland",37,24,23,32,116,11,2019,0
"8047",1108,"Milwaukee",32,32,41,29,134,"GoldenState",29,22,28,32,111,-23,2019,0
"8048",1109,"Washington",25,23,26,34,108,"Orlando",32,31,26,28,117,9,2019,0
"8049",1109,"Charlotte",33,17,35,34,132,"Philadelphia",33,32,31,23,133,1,2019,0
"8050",1109,"Detroit",40,34,29,21,124,"Atlanta",20,31,26,32,109,-15,2019,0
"8051",1109,"Indiana",24,27,33,26,110,"Miami",26,33,21,22,102,-8,2019,0
"8052",1109,"Brooklyn",34,21,27,30,112,"Denver",24,23,29,34,110,-2,2019,0
"8053",1109,"Boston",25,26,29,35,115,"Utah",27,31,35,30,123,8,2019,0
"8054",1109,"Minnesota",31,30,20,29,110,"Sacramento",29,34,29,29,121,11,2019,0
"8055",1110,"NewYork",25,28,29,30,112,"Toronto",25,39,36,28,128,16,2019,0
"8056",1110,"Milwaukee",24,40,20,35,126,"LAClippers",33,29,27,30,128,2,2019,0
"8057",1110,"Phoenix",26,27,29,17,99,"NewOrleans",33,28,30,28,119,20,2019,0
"8058",1110,"Cleveland",23,30,24,21,98,"Chicago",37,16,26,20,99,1,2019,0
"8059",1110,"Washington",25,33,25,33,116,"Miami",35,26,24,25,110,-6,2019,0
"8060",1110,"Philadelphia",26,37,17,22,106,"Memphis",21,29,24,28,112,6,2019,0
"8061",1110,"Brooklyn",30,23,21,26,100,"GoldenState",36,29,29,22,116,16,2019,0
"8062",1110,"Houston",21,29,21,18,89,"SanAntonio",20,32,20,24,96,7,2019,0
"8063",1110,"OklahomaCity",22,23,25,26,96,"Dallas",23,34,25,29,111,15,2019,0
"8064",1110,"LALakers",26,24,26,25,101,"Sacramento",20,24,21,21,86,-15,2019,0
"8065",1111,"Charlotte",24,27,32,30,113,"Detroit",27,22,26,28,103,-10,2019,0
"8066",1111,"Indiana",31,23,27,22,103,"Houston",32,44,26,13,115,12,2019,0
"8067",1111,"Orlando",30,35,22,28,115,"NewYork",10,30,20,29,89,-26,2019,0
"8068",1111,"Milwaukee",33,30,36,22,121,"Denver",35,24,29,26,114,-7,2019,0
"8069",1111,"Boston",21,16,33,24,94,"Portland",26,28,29,17,100,6,2019,0
"8070",1111,"Atlanta",22,31,22,31,106,"LALakers",28,24,32,23,107,1,2019,0
"8071",1112,"Orlando",30,25,28,26,109,"Washington",30,25,28,34,117,8,2019,0
"8072",1112,"Philadelphia",32,32,32,28,124,"Miami",26,36,28,24,114,-10,2019,0
"8073",1112,"NewOrleans",31,35,28,32,126,"Toronto",29,32,22,27,110,-16,2019,0
"8074",1112,"Dallas",25,31,22,25,103,"Chicago",20,29,26,23,98,-5,2019,0
"8075",1112,"Utah",20,20,34,22,96,"Memphis",16,27,26,19,88,-8,2019,0
"8076",1112,"Phoenix",13,27,35,26,101,"OklahomaCity",32,32,22,32,118,17,2019,0
"8077",1112,"Brooklyn",31,22,32,28,113,"Minnesota",30,27,36,27,120,7,2019,0
"8078",1112,"SanAntonio",24,31,21,23,99,"Sacramento",25,31,21,27,104,5,2019,0
"8079",1112,"GoldenState",30,31,20,25,116,"LAClippers",34,30,26,16,121,5,2019,0
"8080",1113,"Charlotte",23,28,18,20,89,"Cleveland",38,29,21,25,113,24,2019,0
"8081",1113,"Houston",27,27,32,23,109,"Denver",30,25,21,23,99,-10,2019,0
"8082",1113,"Atlanta",23,29,24,27,103,"GoldenState",20,29,33,28,110,7,2019,0
"8083",1114,"Philadelphia",30,22,35,19,106,"Orlando",27,26,23,35,111,5,2019,0
"8084",1114,"Cleveland",29,23,22,21,95,"Washington",41,32,23,23,119,24,2019,0
"8085",1114,"Chicago",24,11,24,23,82,"Boston",19,32,26,34,111,29,2019,0
"8086",1114,"Detroit",26,27,24,29,106,"Toronto",31,34,23,16,104,-2,2019,0
"8087",1114,"Miami",37,24,29,30,120,"Brooklyn",21,28,23,35,107,-13,2019,0
"8088",1114,"NewYork",22,27,31,23,103,"OklahomaCity",37,28,35,28,128,25,2019,0
"8089",1114,"NewOrleans",28,26,27,19,100,"Minnesota",38,29,18,22,107,7,2019,0
"8090",1114,"Memphis",29,19,36,32,116,"Milwaukee",19,26,35,33,113,-3,2019,0
"8091",1114,"Utah",24,22,13,9,68,"Dallas",30,28,26,34,118,50,2019,0
"8092",1114,"SanAntonio",19,29,22,26,96,"Phoenix",34,18,35,29,116,20,2019,0
"8093",1114,"Portland",33,22,34,28,117,"LALakers",26,33,38,29,126,9,2019,0
"8094",1115,"GoldenState",19,22,22,23,86,"Houston",25,22,29,31,107,21,2019,0
"8095",1115,"Atlanta",23,34,16,20,93,"Denver",35,38,36,29,138,45,2019,0
"8096",1115,"SanAntonio",28,32,24,27,111,"LAClippers",29,32,30,25,116,5,2019,0
"8097",1116,"Brooklyn",26,30,35,24,115,"Washington",30,24,25,25,104,-11,2019,0
"8098",1116,"Miami",27,16,24,24,91,"Indiana",18,32,22,27,99,8,2019,0
"8099",1116,"Utah",24,28,32,23,107,"Philadelphia",38,16,32,27,113,6,2019,0
"8100",1116,"Toronto",27,25,30,25,116,"Boston",30,24,24,29,123,7,2019,0
"8101",1116,"Portland",21,22,24,29,96,"Minnesota",29,26,28,29,112,16,2019,0
"8102",1116,"Sacramento",28,23,27,26,104,"Memphis",29,33,25,25,112,8,2019,0
"8103",1116,"NewYork",32,32,32,28,124,"NewOrleans",16,38,34,41,129,5,2019,0
"8104",1116,"Chicago",40,23,17,24,104,"Milwaukee",27,18,46,32,123,19,2019,0
"8105",1117,"LAClippers",32,28,30,37,127,"Brooklyn",37,30,30,22,119,-8,2019,0
"8106",1117,"LALakers",31,22,28,36,117,"Orlando",25,37,38,30,130,13,2019,0
"8107",1117,"Atlanta",24,32,16,17,89,"Indiana",25,22,26,24,97,8,2019,0
"8108",1117,"Denver",35,32,21,27,115,"NewOrleans",37,33,28,27,125,10,2019,0
"8109",1117,"Philadelphia",42,21,19,28,122,"Charlotte",30,26,30,24,119,-3,2019,0
"8110",1117,"Utah",29,21,27,21,98,"Boston",20,25,17,24,86,-12,2019,0
"8111",1117,"Sacramento",29,30,27,26,112,"Houston",36,35,38,23,132,20,2019,0
"8112",1117,"Toronto",27,30,32,33,122,"Chicago",18,26,12,27,83,-39,2019,0
"8113",1117,"GoldenState",22,37,27,23,109,"Dallas",26,31,25,30,112,3,2019,0
"8114",1117,"OklahomaCity",30,17,32,31,110,"Phoenix",25,17,23,35,100,-10,2019,0
"8115",1118,"Memphis",17,30,28,25,100,"Minnesota",20,23,19,25,87,-13,2019,0
"8116",1118,"Portland",32,30,29,28,119,"Washington",25,16,29,39,109,-10,2019,0
"8117",1118,"LALakers",34,33,25,21,113,"Miami",21,31,24,21,97,-16,2019,0
"8118",1118,"NewYork",31,35,26,25,117,"Orlando",44,23,31,33,131,14,2019,0
"8119",1118,"GoldenState",27,21,22,22,92,"SanAntonio",33,23,23,25,104,12,2019,0
"8120",1119,"Boston",24,32,31,25,112,"Charlotte",29,25,30,33,117,5,2019,0
"8121",1119,"Utah",19,28,23,24,94,"Indiana",32,25,29,35,121,27,2019,0
"8122",1119,"Phoenix",36,26,24,28,114,"Philadelphia",26,31,35,27,119,5,2019,0
"8123",1119,"Cleveland",27,19,23,33,102,"Detroit",38,28,27,20,113,11,2019,0
"8124",1119,"LAClippers",29,32,28,38,127,"Atlanta",34,30,32,23,119,-8,2019,0
"8125",1119,"Denver",29,27,21,21,98,"Milwaukee",25,21,32,26,104,6,2019,0
"8126",1119,"SanAntonio",39,28,30,29,126,"NewOrleans",30,38,40,32,140,14,2019,0
"8127",1119,"Dallas",21,28,25,14,88,"Memphis",25,28,21,24,98,10,2019,0
"8128",1119,"OklahomaCity",24,32,29,28,113,"Sacramento",37,32,15,33,117,4,2019,0
"8129",1120,"Toronto",29,18,26,20,93,"Orlando",17,20,38,16,91,-2,2019,0
"8130",1120,"LAClippers",40,33,22,23,118,"Washington",21,33,32,39,125,7,2019,0
"8131",1120,"Portland",33,25,31,29,118,"NewYork",35,25,25,29,114,-4,2019,0
"8132",1120,"Brooklyn",20,19,35,30,104,"Miami",13,29,35,15,92,-12,2019,0
"8133",1121,"NewOrleans",23,34,30,33,120,"Philadelphia",38,29,29,25,121,1,2019,0
"8134",1121,"Indiana",30,30,24,25,109,"Charlotte",35,33,37,22,127,18,2019,0
"8135",1121,"Toronto",29,26,31,38,124,"Atlanta",24,20,29,35,108,-16,2019,0
"8136",1121,"NewYork",26,39,19,33,117,"Boston",18,31,20,40,109,-8,2019,0
"8137",1121,"Detroit",29,28,26,41,124,"Houston",31,25,37,33,126,2,2019,0
"8138",1121,"Portland",20,30,29,21,100,"Milwaukee",31,41,37,34,143,43,2019,0
"8139",1121,"Denver",23,27,35,18,103,"Minnesota",25,31,18,27,101,-2,2019,0
"8140",1121,"Phoenix",28,41,24,23,116,"Chicago",25,39,30,30,124,8,2019,0
"8141",1121,"LALakers",24,25,32,28,109,"Cleveland",28,24,29,24,105,-4,2019,0
"8142",1121,"Memphis",30,31,20,23,104,"SanAntonio",32,27,18,26,103,-1,2019,0
"8143",1121,"Brooklyn",32,18,31,32,113,"Dallas",34,27,24,34,119,6,2019,0
"8144",1121,"Sacramento",34,26,24,35,119,"Utah",23,31,29,27,110,-9,2019,0
"8145",1121,"OklahomaCity",23,37,27,36,123,"GoldenState",18,28,33,16,95,-28,2019,0
"8146",1123,"Minnesota",22,32,35,23,112,"Brooklyn",26,23,23,30,102,-10,2019,0
"8147",1123,"Memphis",22,30,18,28,107,"LAClippers",16,28,31,23,112,5,2019,0
"8148",1123,"Houston",30,26,23,19,111,"Detroit",34,27,17,20,116,5,2019,0
"8149",1123,"NewOrleans",34,26,30,19,109,"NewYork",28,31,28,27,114,5,2019,0
"8150",1123,"Cleveland",31,23,30,37,121,"Philadelphia",23,31,29,29,112,-9,2019,0
"8151",1123,"Washington",26,36,25,20,107,"Toronto",38,32,31,24,125,18,2019,0
"8152",1123,"Boston",45,16,21,32,114,"Atlanta",23,22,19,32,96,-18,2019,0
"8153",1123,"Miami",28,32,18,25,103,"Chicago",26,13,30,27,96,-7,2019,0
"8154",1123,"SanAntonio",29,25,28,29,111,"Indiana",23,22,24,31,100,-11,2019,0
"8155",1123,"Charlotte",31,26,23,24,104,"OklahomaCity",33,29,27,20,109,5,2019,0
"8156",1123,"Phoenix",34,30,27,25,116,"Milwaukee",30,31,29,24,114,-2,2019,0
"8157",1123,"Orlando",19,22,27,19,87,"Denver",21,33,26,32,112,25,2019,0
"8158",1123,"Utah",16,22,25,20,83,"LALakers",22,16,26,26,90,7,2019,0
"8159",1123,"Portland",27,17,29,24,97,"GoldenState",24,35,33,33,125,28,2019,0
"8160",1124,"Houston",30,28,25,25,108,"Cleveland",29,34,30,24,117,9,2019,0
"8161",1124,"NewOrleans",34,34,23,23,114,"Washington",37,31,22,34,124,10,2019,0
"8162",1124,"Chicago",22,28,29,17,96,"Minnesota",20,29,35,27,111,15,2019,0
"8163",1124,"Denver",33,30,16,26,105,"OklahomaCity",23,19,24,32,98,-7,2019,0
"8164",1124,"SanAntonio",36,32,34,27,129,"Milwaukee",37,30,28,40,135,6,2019,0
"8165",1124,"Sacramento",29,35,29,23,116,"GoldenState",28,32,35,22,117,1,2019,0
"8166",1124,"Boston",26,30,26,22,104,"Dallas",32,27,28,26,113,9,2019,0
"8167",1125,"Orlando",19,32,35,22,108,"LALakers",29,23,19,33,104,-4,2019,0
"8168",1125,"Phoenix",32,28,24,23,107,"Detroit",27,35,21,35,118,11,2019,0
"8169",1125,"Miami",29,25,35,26,115,"Toronto",36,27,38,24,125,10,2019,0
"8170",1125,"Philadelphia",25,29,35,38,127,"Brooklyn",32,36,34,23,125,-2,2019,0
"8171",1125,"NewYork",21,22,35,25,103,"Memphis",26,26,19,27,98,-5,2019,0
"8172",1125,"Charlotte",43,23,31,26,123,"Atlanta",32,33,35,24,124,1,2019,0
"8173",1125,"Utah",30,29,32,42,133,"Sacramento",26,24,30,32,112,-21,2019,0
"8174",1125,"LAClippers",24,21,38,21,104,"Portland",28,30,16,26,100,-4,2019,0
"8175",1126,"Minnesota",29,25,21,27,102,"Cleveland",26,21,24,24,95,-7,2019,0
"8176",1126,"Milwaukee",35,17,28,27,107,"Charlotte",32,33,28,17,110,3,2019,0
"8177",1126,"Houston",42,23,33,27,131,"Washington",30,37,27,31,135,4,2019,0
"8178",1126,"SanAntonio",27,25,28,28,108,"Chicago",27,23,33,24,107,-1,2019,0
"8179",1126,"Boston",34,23,32,35,124,"NewOrleans",21,27,31,28,107,-17,2019,0
"8180",1126,"Indiana",33,25,31,32,121,"Utah",25,22,23,18,88,-33,2019,0
"8181",1126,"Orlando",25,39,19,27,110,"GoldenState",26,21,32,37,116,6,2019,0
"8182",1127,"NewYork",19,24,27,38,108,"Detroit",24,27,30,34,115,7,2019,0
"8183",1127,"Atlanta",35,33,32,15,115,"Miami",38,14,34,27,113,-2,2019,0
"8184",1127,"Toronto",31,28,34,29,122,"Memphis",32,39,26,17,114,-8,2019,0
"8185",1127,"Indiana",26,35,20,28,109,"Phoenix",26,28,23,27,104,-5,2019,0
"8186",1127,"LALakers",26,24,21,14,85,"Denver",30,28,31,28,117,32,2019,0
"8187",1128,"NewYork",27,21,20,23,91,"Philadelphia",41,27,25,24,117,26,2019,0
"8188",1128,"Atlanta",28,21,26,19,94,"Charlotte",24,31,31,22,108,14,2019,0
"8189",1128,"Utah",17,26,27,31,101,"Brooklyn",16,26,36,13,91,-10,2019,0
"8190",1128,"SanAntonio",25,9,24,31,89,"Minnesota",28,29,35,36,128,39,2019,0
"8191",1128,"Dallas",36,38,22,32,128,"Houston",28,28,33,19,108,-20,2019,0
"8192",1128,"Chicago",40,22,27,24,113,"Milwaukee",30,33,29,24,116,3,2019,0
"8193",1128,"Cleveland",28,19,15,21,83,"OklahomaCity",21,26,26,27,100,17,2019,0
"8194",1128,"Washington",24,23,34,23,104,"NewOrleans",31,36,31,27,125,21,2019,0
"8195",1128,"Orlando",30,33,21,28,112,"Portland",33,22,40,20,115,3,2019,0
"8196",1128,"Phoenix",22,27,25,25,99,"LAClippers",26,23,40,26,115,16,2019,0
"8197",1129,"GoldenState",25,33,30,31,128,"Toronto",38,29,29,23,131,3,2019,0
"8198",1129,"LAClippers",42,29,30,32,133,"Sacramento",26,42,25,28,121,-12,2019,0
"8199",1129,"Indiana",15,35,25,21,96,"LALakers",38,18,27,21,104,8,2019,0
"8200",1130,"Washington",19,27,24,28,98,"Philadelphia",31,37,30,25,123,25,2019,0
"8201",1130,"Chicago",21,19,25,23,88,"Detroit",34,21,24,28,107,19,2019,0
"8202",1130,"Cleveland",26,26,20,23,95,"Boston",30,32,39,27,128,33,2019,0
"8203",1130,"Utah",33,24,34,28,119,"Charlotte",19,34,30,28,111,-8,2019,0
"8204",1130,"Memphis",26,32,27,26,131,"Brooklyn",26,32,22,31,125,-6,2019,0
"8205",1130,"NewOrleans",17,24,34,26,101,"Miami",37,24,20,25,106,5,2019,0
"8206",1130,"Houston",39,31,40,26,136,"SanAntonio",23,24,27,31,105,-31,2019,0
"8207",1130,"Atlanta",26,20,30,33,109,"OklahomaCity",28,38,25,33,124,15,2019,0
"8208",1130,"Orlando",21,30,24,24,99,"Phoenix",25,23,23,14,85,-14,2019,0
"8209",1130,"Dallas",32,26,17,28,103,"LALakers",22,31,25,36,114,11,2019,0
"8210",1130,"Denver",38,30,23,22,113,"Portland",26,27,32,27,112,-1,2019,0
"8211",1201,"Milwaukee",35,31,31,27,134,"NewYork",28,33,32,31,136,2,2019,0
"8212",1201,"GoldenState",24,22,32,24,102,"Detroit",24,30,31,26,111,9,2019,0
"8213",1201,"Brooklyn",19,20,19,30,88,"Washington",24,18,26,34,102,14,2019,0
"8214",1201,"Boston",29,28,27,34,118,"Minnesota",26,22,29,32,109,-9,2019,0
"8215",1201,"Chicago",22,24,29,30,105,"Houston",38,18,31,34,121,16,2019,0
"8216",1201,"Toronto",21,26,30,29,106,"Cleveland",21,19,27,28,95,-11,2019,0
"8217",1201,"Indiana",30,30,31,19,110,"Sacramento",26,32,31,22,111,1,2019,0
"8218",1202,"Phoenix",31,15,28,22,96,"LALakers",21,40,34,25,120,24,2019,0
"8219",1202,"NewOrleans",29,36,22,32,119,"Charlotte",30,26,21,32,109,-10,2019,0
"8220",1202,"Memphis",25,19,24,27,95,"Philadelphia",26,28,24,25,103,8,2019,0
"8221",1202,"Utah",35,20,22,23,100,"Miami",27,26,27,22,102,2,2019,0
"8222",1202,"Portland",33,22,35,28,118,"SanAntonio",32,30,35,34,131,13,2019,0
"8223",1202,"LAClippers",35,23,22,30,110,"Dallas",34,28,26,26,114,4,2019,0
"8224",1203,"OklahomaCity",26,24,37,23,110,"Detroit",17,23,19,24,83,-27,2019,0
"8225",1203,"Washington",26,26,34,24,110,"NewYork",32,29,19,27,107,-3,2019,0
"8226",1203,"GoldenState",34,27,36,31,128,"Atlanta",17,30,30,34,111,-17,2019,0
"8227",1203,"Denver",27,32,27,20,106,"Toronto",24,23,31,25,103,-3,2019,0
"8228",1203,"Cleveland",30,26,24,19,99,"Brooklyn",29,21,26,21,97,-2,2019,0
"8229",1203,"Houston",24,38,20,9,91,"Minnesota",24,24,38,17,103,12,2019,0
"8230",1203,"LAClippers",36,41,24,28,129,"NewOrleans",29,36,32,29,126,-3,2019,0
"8231",1204,"Chicago",21,24,22,23,90,"Indiana",23,20,27,26,96,6,2019,0
"8232",1204,"Orlando",27,19,30,29,105,"Miami",25,25,12,28,90,-15,2019,0
"8233",1204,"Portland",20,25,28,29,102,"Dallas",34,26,27,24,111,9,2019,0
"8234",1204,"Sacramento",36,32,31,23,122,"Phoenix",9,31,27,38,105,-17,2019,0
"8235",1204,"SanAntonio",20,27,31,27,105,"Utah",34,29,41,35,139,34,2019,0
"8236",1205,"GoldenState",31,27,37,34,129,"Cleveland",25,39,22,19,105,-24,2019,0
"8237",1205,"Denver",31,25,32,24,124,"Orlando",28,26,32,26,118,-6,2019,0
"8238",1205,"Washington",33,39,31,28,131,"Atlanta",25,24,45,23,117,-14,2019,0
"8239",1205,"OklahomaCity",24,22,29,39,114,"Brooklyn",26,36,31,19,112,-2,2019,0
"8240",1205,"Charlotte",31,33,22,18,104,"Minnesota",31,31,24,35,121,17,2019,0
"8241",1205,"Philadelphia",29,20,28,25,102,"Toronto",23,30,25,35,113,11,2019,0
"8242",1205,"Detroit",21,24,19,28,92,"Milwaukee",30,26,28,31,115,23,2019,0
"8243",1205,"Dallas",31,22,27,26,106,"NewOrleans",32,37,28,35,132,26,2019,0
"8244",1205,"LAClippers",15,27,27,17,86,"Memphis",27,24,18,27,96,10,2019,0
"8245",1205,"SanAntonio",23,22,37,31,113,"LALakers",31,19,28,43,121,8,2019,0
"8246",1206,"NewYork",30,28,26,16,100,"Boston",38,31,30,29,128,28,2019,0
"8247",1206,"Phoenix",9,32,18,27,86,"Portland",34,28,25,21,108,22,2019,0
"8248",1206,"Houston",18,27,11,35,91,"Utah",27,26,38,27,118,27,2019,0
"8249",1207,"Philadelphia",28,28,33,28,117,"Detroit",27,41,22,21,111,-6,2019,0
"8250",1207,"Indiana",28,29,29,26,112,"Orlando",25,20,25,20,90,-22,2019,0
"8251",1207,"Denver",25,28,26,28,107,"Charlotte",24,40,23,26,113,6,2019,0
"8252",1207,"Sacramento",38,28,30,33,129,"Cleveland",27,39,23,21,110,-19,2019,0
"8253",1207,"Toronto",20,33,26,19,105,"Brooklyn",24,29,27,18,106,1,2019,0
"8254",1207,"Memphis",31,27,27,22,107,"NewOrleans",30,30,24,19,103,-4,2019,0
"8255",1207,"OklahomaCity",28,34,29,21,112,"Chicago",34,36,17,27,114,2,2019,0
"8256",1207,"LALakers",36,36,27,21,120,"SanAntonio",32,36,21,44,133,13,2019,0
"8257",1207,"Miami",34,26,29,26,115,"Phoenix",36,14,23,25,98,-17,2019,0
"8258",1207,"GoldenState",27,30,26,22,105,"Milwaukee",22,29,25,19,95,-10,2019,0
"8259",1208,"Houston",30,27,27,20,104,"Dallas",32,24,28,23,107,3,2019,0
"8260",1208,"Sacramento",31,21,18,27,97,"Indiana",24,30,19,34,107,10,2019,0
"8261",1208,"Denver",35,21,21,21,98,"Atlanta",25,26,35,20,106,8,2019,0
"8262",1208,"Washington",25,21,20,35,101,"Cleveland",38,24,25,29,116,15,2019,0
"8263",1208,"Brooklyn",30,26,38,18,112,"NewYork",23,22,32,27,104,-8,2019,0
"8264",1208,"Boston",35,29,29,40,133,"Chicago",17,26,17,17,77,-56,2019,0
"8265",1208,"LALakers",27,36,28,20,111,"Memphis",16,24,26,22,88,-23,2019,0
"8266",1208,"Minnesota",27,24,29,25,105,"Portland",30,23,28,32,113,8,2019,0
"8267",1208,"Miami",34,31,26,30,121,"LAClippers",30,32,28,8,98,-23,2019,0
"8268",1209,"NewOrleans",28,28,35,25,116,"Detroit",20,30,34,24,108,-8,2019,0
"8269",1209,"Milwaukee",25,26,28,25,104,"Toronto",30,19,25,25,99,-5,2019,0
"8270",1209,"Utah",18,18,36,25,97,"SanAntonio",23,31,28,28,110,13,2019,0
"8271",1209,"Charlotte",27,34,38,20,119,"NewYork",24,23,31,29,107,-12,2019,0
"8272",1210,"Washington",33,17,25,26,101,"Indiana",29,30,28,22,109,8,2019,0
"8273",1210,"Detroit",29,18,29,26,102,"Philadelphia",38,18,31,29,116,14,2019,0
"8274",1210,"NewOrleans",21,32,19,28,100,"Boston",28,31,24,30,113,13,2019,0
"8275",1210,"Cleveland",18,23,25,26,92,"Milwaukee",31,28,25,24,108,16,2019,0
"8276",1210,"Utah",22,24,29,38,113,"OklahomaCity",30,27,42,23,122,9,2019,0
"8277",1210,"Sacramento",26,19,36,27,108,"Chicago",33,23,18,15,89,-19,2019,0
"8278",1210,"Orlando",19,21,13,23,76,"Dallas",24,28,23,26,101,25,2019,0
"8279",1210,"LAClippers",21,37,30,23,123,"Phoenix",29,27,30,25,119,-4,2019,0
"8280",1210,"Memphis",22,28,33,16,99,"Denver",26,29,29,21,105,6,2019,0
"8281",1210,"Minnesota",24,33,20,31,108,"GoldenState",30,33,28,25,116,8,2019,0
"8282",1210,"Miami",23,35,25,22,105,"LALakers",27,28,29,24,108,3,2019,0
"8283",1211,"Portland",29,25,24,26,104,"Houston",27,24,30,30,111,7,2019,0
"8284",1211,"Phoenix",20,26,18,22,86,"SanAntonio",29,30,29,23,111,25,2019,0
"8285",1211,"Toronto",36,34,33,20,123,"LAClippers",23,34,17,25,99,-24,2019,0
"8286",1212,"Brooklyn",31,26,37,33,127,"Philadelphia",29,27,28,40,124,-3,2019,0
"8287",1212,"Boston",24,22,38,29,130,"Washington",28,27,22,36,125,-5,2019,0
"8288",1212,"NewYork",23,31,32,20,106,"Cleveland",39,26,21,27,113,7,2019,0
"8289",1212,"Detroit",25,30,38,14,107,"Charlotte",37,23,22,26,108,1,2019,0
"8290",1212,"Milwaukee",23,20,27,27,97,"Indiana",29,29,27,28,113,16,2019,0
"8291",1212,"Portland",26,14,23,20,83,"Memphis",15,27,26,24,92,9,2019,0
"8292",1212,"OklahomaCity",28,28,28,30,114,"NewOrleans",25,32,32,29,118,4,2019,0
"8293",1212,"Atlanta",26,26,26,29,107,"Dallas",28,23,30,33,114,7,2019,0
"8294",1212,"Miami",15,18,20,31,84,"Utah",40,20,32,19,111,27,2019,0
"8295",1212,"Minnesota",31,19,42,38,130,"Sacramento",35,28,33,45,141,11,2019,0
"8296",1212,"Toronto",31,26,25,31,113,"GoldenState",22,19,26,26,93,-20,2019,0
"8297",1213,"LALakers",24,32,32,23,111,"Houston",29,33,28,36,126,15,2019,0
"8298",1213,"LAClippers",27,30,20,10,87,"SanAntonio",38,28,32,27,125,38,2019,0
"8299",1213,"Chicago",26,20,25,20,91,"Orlando",24,27,26,20,97,6,2019,0
"8300",1213,"Dallas",21,19,27,22,89,"Phoenix",25,25,28,21,99,10,2019,0
"8301",1214,"Atlanta",19,37,26,26,108,"Boston",42,25,41,21,129,21,2019,0
"8302",1214,"NewYork",16,37,25,35,126,"Charlotte",33,39,21,20,124,-2,2019,0
"8303",1214,"Milwaukee",27,34,30,23,114,"Cleveland",16,31,30,25,102,-12,2019,0
"8304",1214,"Indiana",24,25,31,33,113,"Philadelphia",34,25,18,24,101,-12,2019,0
"8305",1214,"Washington",31,28,26,33,118,"Brooklyn",27,43,31,24,125,7,2019,0
"8306",1214,"Miami",29,22,20,29,100,"Memphis",28,21,24,24,97,-3,2019,0
"8307",1214,"Toronto",23,27,39,33,122,"Portland",28,30,33,37,128,6,2019,0
"8308",1214,"GoldenState",42,34,27,27,130,"Sacramento",38,26,33,28,125,-5,2019,0
"8309",1214,"OklahomaCity",32,20,24,22,98,"Denver",39,21,22,27,109,11,2019,0
"8310",1215,"Utah",14,21,24,30,89,"Orlando",14,19,22,41,96,7,2019,0
"8311",1215,"LALakers",32,25,40,31,128,"Charlotte",22,28,17,33,100,-28,2019,0
"8312",1215,"Boston",33,23,22,26,104,"Detroit",33,24,28,28,113,9,2019,0
"8313",1215,"Houston",36,25,18,26,105,"Memphis",29,11,25,32,97,-8,2019,0
"8314",1215,"Chicago",21,22,31,24,98,"SanAntonio",28,34,16,15,93,-5,2019,0
"8315",1215,"Minnesota",30,28,24,17,99,"Phoenix",28,28,29,22,107,8,2019,0
"8316",1215,"LAClippers",25,25,19,35,104,"OklahomaCity",30,31,25,24,110,6,2019,0
"8317",1216,"Atlanta",23,43,30,31,127,"Brooklyn",42,30,39,33,144,17,2019,0
"8318",1216,"Philadelphia",29,36,24,39,128,"Cleveland",36,22,27,20,105,-23,2019,0
"8319",1216,"NewYork",26,27,20,26,99,"Indiana",28,28,23,31,110,11,2019,0
"8320",1216,"LALakers",23,28,25,34,110,"Washington",33,38,28,29,128,18,2019,0
"8321",1216,"Sacramento",34,27,32,27,120,"Dallas",31,27,25,30,113,-7,2019,0
